filename	label	start_span	end_span	text	note
casos_clinicos_cardiologia382	MEDICATION	3626	3636	bisoprolol	
casos_clinicos_cardiologia382	MEDICATION	4053	4063	bisoprolol	
casos_clinicos_cardiologia382	MEDICATION	4515	4525	bisoprolol	
casos_clinicos_cardiologia382	MEDICATION	3583	3590	digoxin	
casos_clinicos_cardiologia382	MEDICATION	4545	4552	digoxin	
casos_clinicos_cardiologia382	MEDICATION	3920	3930	flecainide	
casos_clinicos_cardiologia382	MEDICATION	4412	4422	flecainide	
casos_clinicos_cardiologia382	MEDICATION	4854	4864	flecainide	
casos_clinicos_cardiologia382	MEDICATION	1396	1430	Bruton's tyrosine kinase inhibitor	
casos_clinicos_cardiologia583	MEDICATION	144	153	ibuprofen	
casos_clinicos_cardiologia583	MEDICATION	158	168	metamizole	
casos_clinicos_cardiologia583	MEDICATION	369	381	atorvastatin	
casos_clinicos_cardiologia583	MEDICATION	12536	12548	atorvastatin	
casos_clinicos_cardiologia583	MEDICATION	891	903	rosuvastatin	
casos_clinicos_cardiologia583	MEDICATION	8920	8936	cyclophosphamide	
casos_clinicos_cardiologia583	MEDICATION	11628	11648	6-methylprednisolone	
casos_clinicos_cardiologia583	MEDICATION	12227	12237	prednisone	
casos_clinicos_cardiologia583	MEDICATION	12301	12308	calcium	
casos_clinicos_cardiologia583	MEDICATION	12316	12331	cholecalciferol	
casos_clinicos_cardiologia583	MEDICATION	12359	12374	ibandronic acid	
casos_clinicos_cardiologia583	MEDICATION	12406	12416	torasemide	
casos_clinicos_cardiologia583	MEDICATION	12447	12467	acetylsalicylic acid	
casos_clinicos_cardiologia583	MEDICATION	12496	12506	omeprazole	
casos_clinicos_cardiologia583	MEDICATION	910	919	ezetimibe	
casos_clinicos_cardiologia583	MEDICATION	12725	12735	anti-PCSK9	
casos_clinicos_cardiologia583	MEDICATION	12737	12747	evolocumab	
casos_clinicos_cardiologia583	MEDICATION	12787	12812	omega-3 acid ethyl esters	
casos_clinicos_cardiologia453	MEDICATION	906	919	acenocoumarol	
casos_clinicos_cardiologia453	MEDICATION	1228	1241	acenocoumarol	
casos_clinicos_cardiologia453	MEDICATION	1243	1253	bisoprolol	
casos_clinicos_cardiologia453	MEDICATION	4919	4929	bisoprolol	
casos_clinicos_cardiologia453	MEDICATION	1266	1276	ranolazine	
casos_clinicos_cardiologia453	MEDICATION	1289	1311	isosorbide mononitrate	
casos_clinicos_cardiologia453	MEDICATION	1323	1335	rosuvastatin	
casos_clinicos_cardiologia453	MEDICATION	1347	1356	metformin	
casos_clinicos_cardiologia453	MEDICATION	1370	1381	sitagliptin	
casos_clinicos_cardiologia453	MEDICATION	4716	4726	furosemide	
casos_clinicos_cardiologia453	MEDICATION	4755	4762	digoxin	
casos_clinicos_cardiologia368	MEDICATION	210	220	olmesartan	
casos_clinicos_cardiologia368	MEDICATION	4169	4182	isoproterenol	
casos_clinicos_cardiologia368	MEDICATION	5357	5370	isoproterenol	
casos_clinicos_cardiologia598	MEDICATION	7283	7294	ceftriaxone	
casos_clinicos_cardiologia598	MEDICATION	7299	7312	metronidazole	
casos_clinicos_cardiologia169	MEDICATION	1414	1436	fluticasone/salmeterol	
casos_clinicos_cardiologia169	MEDICATION	1445	1463	aclidinium bromide	
casos_clinicos_cardiologia169	MEDICATION	1473	1483	salbutamol	
casos_clinicos_cardiologia169	MEDICATION	1537	1549	atorvastatin	
casos_clinicos_cardiologia169	MEDICATION	1557	1567	dabigatran	
casos_clinicos_cardiologia169	MEDICATION	1580	1591	allopurinol	
casos_clinicos_cardiologia169	MEDICATION	1600	1610	tamsulosin	
casos_clinicos_cardiologia169	MEDICATION	1619	1629	calcitriol	
casos_clinicos_cardiologia169	MEDICATION	1638	1648	omeprazole	
casos_clinicos_cardiologia169	MEDICATION	1885	1897	levofloxacin	
casos_clinicos_cardiologia169	MEDICATION	8436	8443	pradaxa	
casos_clinicos_cardiologia444	MEDICATION	465	475	amlodipine	
casos_clinicos_cardiologia444	MEDICATION	486	515	enalapril/hydrochlorothiazide	
casos_clinicos_cardiologia444	MEDICATION	532	536	iron	
casos_clinicos_cardiologia444	MEDICATION	538	554	ferrous sulphate	
casos_clinicos_cardiologia444	MEDICATION	568	580	bicalutamide	
casos_clinicos_cardiologia444	MEDICATION	4439	4447	morphine	
casos_clinicos_cardiologia285	MEDICATION	497	517	chondroitin sulphate	
casos_clinicos_cardiologia285	MEDICATION	519	530	paracetamol	
casos_clinicos_cardiologia471	MEDICATION	127	136	ibuprofen	
casos_clinicos_cardiologia471	MEDICATION	955	964	ibuprofen	
casos_clinicos_cardiologia471	MEDICATION	1188	1197	ibuprofen	
casos_clinicos_cardiologia471	MEDICATION	1631	1641	amiodarone	
casos_clinicos_cardiologia471	MEDICATION	1649	1659	adrenaline	
casos_clinicos_cardiologia471	MEDICATION	1677	1687	bicabonate	
casos_clinicos_cardiologia471	MEDICATION	3527	3537	enoxaparin	
casos_clinicos_cardiologia471	MEDICATION	3579	3590	clopidogrel	
casos_clinicos_cardiologia471	MEDICATION	1027	1054	amoxicillin-clavulanic acid	
casos_clinicos_cardiologia471	MEDICATION	3571	3574	ASA	
casos_clinicos_cardiologia19	MEDICATION	1988	1998	colchicine	
casos_clinicos_cardiologia19	MEDICATION	4361	4372	doxycycline	
casos_clinicos_cardiologia579	MEDICATION	448	458	omeprazole	
casos_clinicos_cardiologia579	MEDICATION	8928	8938	omeprazole	
casos_clinicos_cardiologia579	MEDICATION	481	494	dexamethasone	
casos_clinicos_cardiologia579	MEDICATION	516	526	metamizole	
casos_clinicos_cardiologia579	MEDICATION	576	586	enoxaparin	
casos_clinicos_cardiologia579	MEDICATION	7317	7326	cefazolin	
casos_clinicos_cardiologia579	MEDICATION	7331	7341	daptomycin	
casos_clinicos_cardiologia579	MEDICATION	8961	8974	dexketoprofen	
casos_clinicos_cardiologia579	MEDICATION	8997	9007	colchicine	
casos_clinicos_cardiologia579	MEDICATION	9031	9042	paracetamol	
casos_clinicos_cardiologia579	MEDICATION	9065	9074	bemiparin	
casos_clinicos_cardiologia439	MEDICATION	3188	3198	bisoprolol	
casos_clinicos_cardiologia439	MEDICATION	3203	3211	ramipril	
casos_clinicos_cardiologia270	MEDICATION	909	919	dabigatran	
casos_clinicos_cardiologia270	MEDICATION	934	945	allopurinol	
casos_clinicos_cardiologia270	MEDICATION	960	970	furosemide	
casos_clinicos_cardiologia270	MEDICATION	984	994	omeprazole	
casos_clinicos_cardiologia270	MEDICATION	1008	1026	tiotropium bromide	
casos_clinicos_cardiologia270	MEDICATION	1041	1051	budesonide	
casos_clinicos_cardiologia270	MEDICATION	1067	1083	ferrous sulphate	
casos_clinicos_cardiologia270	MEDICATION	1091	1106	alendronic acid	
casos_clinicos_cardiologia270	MEDICATION	1129	1146	calcium carbonate	
casos_clinicos_cardiologia270	MEDICATION	3260	3270	ampicillin	
casos_clinicos_cardiologia270	MEDICATION	5336	5346	ampicillin	
casos_clinicos_cardiologia270	MEDICATION	3316	3325	linezolid	
casos_clinicos_cardiologia270	MEDICATION	3342	3352	daptomycin	
casos_clinicos_cardiologia270	MEDICATION	5209	5219	daptomycin	
casos_clinicos_cardiologia270	MEDICATION	3370	3380	gentamicin	
casos_clinicos_cardiologia270	MEDICATION	5351	5361	gentamicin	
casos_clinicos_cardiologia270	MEDICATION	4689	4707	hydroxychloroquine	
casos_clinicos_cardiologia270	MEDICATION	6615	6625	dobutamine	
casos_clinicos_cardiologia270	MEDICATION	6630	6643	noradrenaline	
casos_clinicos_cardiologia270	MEDICATION	6777	6789	levosimendan	
casos_clinicos_cardiologia270	MEDICATION	6913	6920	digoxin	
casos_clinicos_cardiologia270	MEDICATION	7678	7685	digoxin	
casos_clinicos_cardiologia319	MEDICATION	369	379	omeprazole	
casos_clinicos_cardiologia319	MEDICATION	391	402	simvastatin	
casos_clinicos_cardiologia319	MEDICATION	414	455	olmesartan/amlodipine/hydrochlorothiazide	
casos_clinicos_cardiologia319	MEDICATION	475	488	levothyroxine	
casos_clinicos_cardiologia319	MEDICATION	505	512	insulin	
casos_clinicos_cardiologia534	MEDICATION	837	844	seguril	
casos_clinicos_cardiologia534	MEDICATION	6945	6952	seguril	
casos_clinicos_cardiologia534	MEDICATION	858	867	aldactone	
casos_clinicos_cardiologia534	MEDICATION	6960	6969	aldactone	
casos_clinicos_cardiologia534	MEDICATION	7910	7919	aldactone	
casos_clinicos_cardiologia534	MEDICATION	884	893	hygrotona	
casos_clinicos_cardiologia534	MEDICATION	7934	7943	hygrotona	
casos_clinicos_cardiologia534	MEDICATION	909	914	Boi-K	
casos_clinicos_cardiologia534	MEDICATION	7876	7886	furosemide	
casos_clinicos_cardiologia534	MEDICATION	7960	7969	potassium	
casos_clinicos_cardiologia534	MEDICATION	8078	8091	acenocoumarol	
casos_clinicos_cardiologia534	MEDICATION	8119	8129	bisoprolol	
casos_clinicos_cardiologia450	MEDICATION	182	189	insulin	
casos_clinicos_cardiologia450	MEDICATION	278	288	paclitaxel	
casos_clinicos_cardiologia450	MEDICATION	725	735	everolimus	
casos_clinicos_cardiologia450	MEDICATION	4748	4758	everolimus	
casos_clinicos_cardiologia450	MEDICATION	969	976	aspirin	
casos_clinicos_cardiologia450	MEDICATION	3903	3910	aspirin	
casos_clinicos_cardiologia450	MEDICATION	981	990	prasugrel	
casos_clinicos_cardiologia450	MEDICATION	3932	3941	prasugrel	
casos_clinicos_cardiologia450	MEDICATION	3520	3529	abciximab	
casos_clinicos_cardiologia95	MEDICATION	742	750	atenolol	
casos_clinicos_cardiologia95	MEDICATION	805	824	hydrochlorothiazide	
casos_clinicos_cardiologia95	MEDICATION	826	836	amlodipine	
casos_clinicos_cardiologia95	MEDICATION	838	848	furosemide	
casos_clinicos_cardiologia95	MEDICATION	850	862	pitavastatin	
casos_clinicos_cardiologia95	MEDICATION	864	873	ezetimibe	
casos_clinicos_cardiologia95	MEDICATION	1357	1370	isoproterenol	
casos_clinicos_cardiologia95	MEDICATION	793	803	eprosartan	
casos_clinicos_cardiologia562	MEDICATION	347	354	retired	
casos_clinicos_cardiologia562	MEDICATION	1112	1122	flecainide	
casos_clinicos_cardiologia562	MEDICATION	1138	1148	dabigatran	
casos_clinicos_cardiologia562	MEDICATION	9544	9554	dabigatran	
casos_clinicos_cardiologia562	MEDICATION	8829	8838	adenosine	
casos_clinicos_cardiologia562	MEDICATION	9692	9702	amiodarone	
casos_clinicos_cardiologia562	MEDICATION	9716	9724	ramipril	
casos_clinicos_cardiologia562	MEDICATION	9741	9751	bisoprolol	
casos_clinicos_cardiologia365	MEDICATION	687	707	acetylsalicylic acid	
casos_clinicos_cardiologia365	MEDICATION	718	729	clopidogrel	
casos_clinicos_cardiologia365	MEDICATION	4484	4496	levosimendan	
casos_clinicos_cardiologia365	MEDICATION	5295	5305	dobutamine	
casos_clinicos_cardiologia365	MEDICATION	5327	5340	noradrenaline	
casos_clinicos_cardiologia365	MEDICATION	3265	3278	nitroglycerin	
casos_clinicos_cardiologia36	MEDICATION	593	603	penicillin	
casos_clinicos_cardiologia219	MEDICATION	669	682	acenocoumarol	
casos_clinicos_cardiologia219	MEDICATION	1003	1016	acenocoumarol	
casos_clinicos_cardiologia219	MEDICATION	913	925	Atorvastatin	
casos_clinicos_cardiologia219	MEDICATION	939	959	acetylsalicylic acid	
casos_clinicos_cardiologia219	MEDICATION	980	990	bisoprolol	
casos_clinicos_cardiologia219	MEDICATION	1044	1054	ivabradine	
casos_clinicos_cardiologia219	MEDICATION	1067	1077	amlodipine	
casos_clinicos_cardiologia219	MEDICATION	1090	1101	candesartan	
casos_clinicos_cardiologia219	MEDICATION	1114	1128	spironolactone	
casos_clinicos_cardiologia219	MEDICATION	1142	1151	metformin	
casos_clinicos_cardiologia219	MEDICATION	1166	1176	furosemide	
casos_clinicos_cardiologia219	MEDICATION	5023	5033	furosemide	
casos_clinicos_cardiologia219	MEDICATION	1192	1202	omeprazole	
casos_clinicos_cardiologia219	MEDICATION	5035	5049	chlorthalidone	
casos_clinicos_cardiologia219	MEDICATION	5069	5082	acetazolamide	
casos_clinicos_cardiologia219	MEDICATION	5579	5590	clopidogrel	
casos_clinicos_cardiologia219	MEDICATION	5595	5605	dabigatran	
casos_clinicos_cardiologia219	MEDICATION	5813	5826	empagliflozin	
casos_clinicos_cardiologia219	MEDICATION	961	964	ASA	
casos_clinicos_cardiologia219	MEDICATION	5574	5577	ASA	
casos_clinicos_cardiologia219	MEDICATION	5641	5644	ASA	
casos_clinicos_cardiologia397	MEDICATION	586	598	atorvastatin	
casos_clinicos_cardiologia397	MEDICATION	609	619	ranitidine	
casos_clinicos_cardiologia397	MEDICATION	985	995	amiodarone	
casos_clinicos_cardiologia397	MEDICATION	1284	1294	amiodarone	
casos_clinicos_cardiologia397	MEDICATION	4872	4882	amiodarone	
casos_clinicos_cardiologia397	MEDICATION	1318	1328	bisoprolol	
casos_clinicos_cardiologia397	MEDICATION	5485	5495	bisoprolol	
casos_clinicos_cardiologia397	MEDICATION	4953	4960	sotalol	
casos_clinicos_cardiologia397	MEDICATION	5500	5507	sotalol	
casos_clinicos_cardiologia397	MEDICATION	5626	5634	apixaban	
casos_clinicos_cardiologia397	MEDICATION	5422	5461	angiotensin-converting enzyme inhibitor	
casos_clinicos_cardiologia397	MEDICATION	574	577	ASA	
casos_clinicos_cardiologia532	MEDICATION	3316	3328	levosimendan	
casos_clinicos_cardiologia532	MEDICATION	4008	4029	mycophenolate mofetil	
casos_clinicos_cardiologia532	MEDICATION	4031	4041	tacrolimus	
casos_clinicos_cardiologia532	MEDICATION	4043	4055	atorvastatin	
casos_clinicos_cardiologia532	MEDICATION	4060	4074	valganciclovir	
casos_clinicos_cardiologia532	MEDICATION	2891	2905	loop diuretics	
casos_clinicos_cardiologia532	MEDICATION	2910	2931	antialdosterone drugs	
casos_clinicos_cardiologia226	MEDICATION	985	998	acenocoumarol	
casos_clinicos_cardiologia226	MEDICATION	1019	1031	atorvastatin	
casos_clinicos_cardiologia226	MEDICATION	8780	8792	atorvastatin	
casos_clinicos_cardiologia226	MEDICATION	1048	1059	fenofibrate	
casos_clinicos_cardiologia226	MEDICATION	1077	1087	bisoprolol	
casos_clinicos_cardiologia226	MEDICATION	1103	1124	olmesartan-amlodipine	
casos_clinicos_cardiologia226	MEDICATION	1143	1163	formoterol-budesonin	
casos_clinicos_cardiologia226	MEDICATION	1193	1208	insulin novomix	
casos_clinicos_cardiologia226	MEDICATION	1213	1221	36-36-34	
casos_clinicos_cardiologia226	MEDICATION	1252	1263	dulaglutide	
casos_clinicos_cardiologia226	MEDICATION	6580	6591	dulaglutide	
casos_clinicos_cardiologia226	MEDICATION	8340	8351	dulaglutide	
casos_clinicos_cardiologia226	MEDICATION	1282	1291	metformin	
casos_clinicos_cardiologia226	MEDICATION	4945	4954	metformin	
casos_clinicos_cardiologia226	MEDICATION	5560	5569	metformin	
casos_clinicos_cardiologia226	MEDICATION	5887	5896	metformin	
casos_clinicos_cardiologia226	MEDICATION	5939	5948	metformin	
casos_clinicos_cardiologia226	MEDICATION	6153	6162	Metformin	
casos_clinicos_cardiologia226	MEDICATION	6756	6765	Metformin	
casos_clinicos_cardiologia226	MEDICATION	6946	6955	Metformin	
casos_clinicos_cardiologia226	MEDICATION	8635	8644	Metformin	
casos_clinicos_cardiologia226	MEDICATION	1310	1320	salbutamol	
casos_clinicos_cardiologia226	MEDICATION	1332	1342	bromazepam	
casos_clinicos_cardiologia226	MEDICATION	3206	3213	Heparin	
casos_clinicos_cardiologia226	MEDICATION	5479	5485	Lantus	
casos_clinicos_cardiologia226	MEDICATION	5489	5496	Novomix	
casos_clinicos_cardiologia226	MEDICATION	5698	5705	Novomix	
casos_clinicos_cardiologia226	MEDICATION	6798	6805	Novomix	
casos_clinicos_cardiologia226	MEDICATION	5570	5582	vildagliptin	
casos_clinicos_cardiologia226	MEDICATION	5897	5909	vildagliptin	
casos_clinicos_cardiologia226	MEDICATION	7985	7995	amiodarone	
casos_clinicos_cardiologia226	MEDICATION	8370	8381	semaglutide	
casos_clinicos_cardiologia226	MEDICATION	8542	8549	insulin	
casos_clinicos_cardiologia226	MEDICATION	8855	8867	rosuvastatin	
casos_clinicos_cardiologia226	MEDICATION	5199	5214	Lantus SoloStar	
casos_clinicos_cardiologia240	MEDICATION	475	484	lorazepam	
casos_clinicos_cardiologia240	MEDICATION	1678	1688	crizotinib	
casos_clinicos_cardiologia240	MEDICATION	2018	2028	crizotinib	
casos_clinicos_cardiologia240	MEDICATION	3004	3014	crizotinib	
casos_clinicos_cardiologia240	MEDICATION	4861	4871	crizotinib	
casos_clinicos_cardiologia240	MEDICATION	6602	6612	crizotinib	
casos_clinicos_cardiologia240	MEDICATION	7248	7258	crizotinib	
casos_clinicos_cardiologia240	MEDICATION	7390	7400	crizotinib	
casos_clinicos_cardiologia240	MEDICATION	6100	6110	ibruprofen	
casos_clinicos_cardiologia240	MEDICATION	6112	6120	naproxen	
casos_clinicos_cardiologia240	MEDICATION	6430	6439	enalapril	
casos_clinicos_cardiologia240	MEDICATION	6266	6276	crizonitib	
casos_clinicos_cardiologia50	MEDICATION	1447	1457	furosemide	
casos_clinicos_cardiologia50	MEDICATION	1543	1556	acenocoumarol	
casos_clinicos_cardiologia50	MEDICATION	1576	1583	digoxin	
casos_clinicos_cardiologia50	MEDICATION	4121	4131	dobutamine	
casos_clinicos_cardiologia50	MEDICATION	4160	4172	levosimendan	
casos_clinicos_cardiologia50	MEDICATION	4676	4701	simeprevir and sofosbuvir	
casos_clinicos_cardiologia50	MEDICATION	1517	1526	aldactone	
casos_clinicos_cardiologia398	MEDICATION	1487	1497	amioradone	
casos_clinicos_cardiologia398	MEDICATION	1666	1675	midazolam	
casos_clinicos_cardiologia398	MEDICATION	1680	1689	etomidate	
casos_clinicos_cardiologia398	MEDICATION	1864	1872	propofol	
casos_clinicos_cardiologia393	MEDICATION	1187	1197	carvedilol	
casos_clinicos_cardiologia393	MEDICATION	5878	5888	carvedilol	
casos_clinicos_cardiologia393	MEDICATION	1222	1232	ivabradine	
casos_clinicos_cardiologia393	MEDICATION	5911	5921	ivabradine	
casos_clinicos_cardiologia393	MEDICATION	1254	1263	enalapril	
casos_clinicos_cardiologia393	MEDICATION	5945	5954	enalapril	
casos_clinicos_cardiologia393	MEDICATION	7436	7445	enalapril	
casos_clinicos_cardiologia393	MEDICATION	1287	1297	furosemide	
casos_clinicos_cardiologia393	MEDICATION	4941	4951	furosemide	
casos_clinicos_cardiologia393	MEDICATION	5795	5805	furosemide	
casos_clinicos_cardiologia393	MEDICATION	1313	1323	omeprazole	
casos_clinicos_cardiologia393	MEDICATION	5983	5993	omeprazole	
casos_clinicos_cardiologia393	MEDICATION	1331	1343	atorvastatin	
casos_clinicos_cardiologia393	MEDICATION	5995	6007	atorvastatin	
casos_clinicos_cardiologia393	MEDICATION	1363	1373	eplerenone	
casos_clinicos_cardiologia393	MEDICATION	1381	1392	allopurinol	
casos_clinicos_cardiologia393	MEDICATION	6009	6020	allopurinol	
casos_clinicos_cardiologia393	MEDICATION	1401	1415	insulin lantus	
casos_clinicos_cardiologia393	MEDICATION	4956	4970	nitroglycerine	
casos_clinicos_cardiologia393	MEDICATION	5095	5104	Hygrotona	
casos_clinicos_cardiologia393	MEDICATION	5846	5855	hygrotona	
casos_clinicos_cardiologia393	MEDICATION	5815	5829	spironolactone	
casos_clinicos_cardiologia393	MEDICATION	7449	7469	sacubritil/valsartan	
casos_clinicos_cardiologia393	MEDICATION	8048	8068	sacubritil/valsartan	
casos_clinicos_cardiologia393	MEDICATION	1438	1455	nsulin novorrapid	
casos_clinicos_cardiologia393	MEDICATION	1351	1354	ASA	
casos_clinicos_cardiologia393	MEDICATION	5978	5981	ASA	
casos_clinicos_cardiologia393	MEDICATION	8613	8627	ACE inhibitors	
casos_clinicos_cardiologia393	MEDICATION	8631	8651	sacubitril/valsartan	
casos_clinicos_cardiologia73	MEDICATION	175	184	metformin	
casos_clinicos_cardiologia73	MEDICATION	201	208	insulin	
casos_clinicos_cardiologia73	MEDICATION	6521	6532	clopidogrel	
casos_clinicos_cardiologia73	MEDICATION	6562	6570	ramipril	
casos_clinicos_cardiologia73	MEDICATION	6604	6614	bisoprolol	
casos_clinicos_cardiologia73	MEDICATION	7741	7754	dexamethasone	
casos_clinicos_cardiologia73	MEDICATION	7733	7740	velcade	
casos_clinicos_cardiologia73	MEDICATION	6500	6503	ASA	
casos_clinicos_cardiologia148	MEDICATION	2313	2340	amoxicillin-clavulanic acid	
casos_clinicos_cardiologia475	MEDICATION	468	497	valsartan/hydrochlorothiazide	
casos_clinicos_cardiologia475	MEDICATION	519	530	simvastatin	
casos_clinicos_cardiologia475	MEDICATION	546	555	metformin	
casos_clinicos_cardiologia475	MEDICATION	572	578	doxium	
casos_clinicos_cardiologia475	MEDICATION	1050	1077	amoxicillin-clavulanic acid	
casos_clinicos_cardiologia475	MEDICATION	3867	3877	ampicillin	
casos_clinicos_cardiologia475	MEDICATION	3880	3891	cloxacillin	
casos_clinicos_cardiologia475	MEDICATION	3894	3904	gentamicin	
casos_clinicos_cardiologia475	MEDICATION	4873	4884	doxycycline	
casos_clinicos_cardiologia475	MEDICATION	4887	4905	hydroxychloroquine	
casos_clinicos_cardiologia475	MEDICATION	443	452	torsemide	
casos_clinicos_cardiologia519	MEDICATION	4574	4587	noradrenaline	
casos_clinicos_cardiologia519	MEDICATION	4597	4608	vasopressin	
casos_clinicos_cardiologia519	MEDICATION	80	83	ASA	
casos_clinicos_cardiologia108	MEDICATION	528	550	atazanavir + ritonavir	
casos_clinicos_cardiologia108	MEDICATION	620	645	emtricitabine + tenofovir	
casos_clinicos_cardiologia108	MEDICATION	931	945	hydrocortisone	
casos_clinicos_cardiologia108	MEDICATION	995	1005	salbutamol	
casos_clinicos_cardiologia108	MEDICATION	1010	1029	ipratropium bromide	
casos_clinicos_cardiologia108	MEDICATION	583	593	nucleoside	
casos_clinicos_cardiologia287	MEDICATION	733	746	acenocoumarol	
casos_clinicos_cardiologia287	MEDICATION	1362	1375	acenocoumarol	
casos_clinicos_cardiologia287	MEDICATION	2450	2463	acenocoumarol	
casos_clinicos_cardiologia287	MEDICATION	1319	1339	acetylsalicylic acid	
casos_clinicos_cardiologia287	MEDICATION	1348	1359	clopidogrel	
casos_clinicos_cardiologia287	MEDICATION	2484	2495	clopidogrel	
casos_clinicos_cardiologia287	MEDICATION	11038	11049	clopidogrel	
casos_clinicos_cardiologia287	MEDICATION	11652	11663	clopidogrel	
casos_clinicos_cardiologia287	MEDICATION	2432	2442	omeprazole	
casos_clinicos_cardiologia287	MEDICATION	2515	2525	bisoprolol	
casos_clinicos_cardiologia287	MEDICATION	2542	2550	losartan	
casos_clinicos_cardiologia287	MEDICATION	2566	2578	atorvastatin	
casos_clinicos_cardiologia287	MEDICATION	2586	2595	lorazepam	
casos_clinicos_cardiologia287	MEDICATION	2602	2613	mirtazapine	
casos_clinicos_cardiologia287	MEDICATION	8170	8180	furosemide	
casos_clinicos_cardiologia287	MEDICATION	9492	9502	furosemide	
casos_clinicos_cardiologia287	MEDICATION	8296	8309	phenylephrine	
casos_clinicos_cardiologia287	MEDICATION	8340	8353	noradrenaline	
casos_clinicos_cardiologia287	MEDICATION	8649	8662	noradrenaline	
casos_clinicos_cardiologia287	MEDICATION	8896	8903	digoxin	
casos_clinicos_cardiologia287	MEDICATION	10554	10566	pantoprazole	
casos_clinicos_cardiologia287	MEDICATION	11549	11556	sintrom	
casos_clinicos_cardiologia287	MEDICATION	11672	11683	rivaroxaban	
casos_clinicos_cardiologia287	MEDICATION	11894	11903	vitamin K	
casos_clinicos_cardiologia287	MEDICATION	169	183	cephalosporins	
casos_clinicos_cardiologia287	MEDICATION	10188	10202	cephalosporins	
casos_clinicos_cardiologia287	MEDICATION	139	150	penicillins	
casos_clinicos_cardiologia287	MEDICATION	11348	11352	iron	
casos_clinicos_cardiologia287	MEDICATION	1341	1344	ASA	
casos_clinicos_cardiologia287	MEDICATION	2503	2506	ASA	
casos_clinicos_cardiologia287	MEDICATION	11030	11033	ASA	
casos_clinicos_cardiologia146	MEDICATION	2098	2106	propofol	
casos_clinicos_cardiologia48	MEDICATION	4244	4254	bisoprolol	
casos_clinicos_cardiologia48	MEDICATION	4272	4280	ramipril	
casos_clinicos_cardiologia48	MEDICATION	4296	4306	eplerenone	
casos_clinicos_cardiologia48	MEDICATION	4944	4951	statins	
casos_clinicos_cardiologia48	MEDICATION	4936	4939	ASA	
casos_clinicos_cardiologia566	MEDICATION	1860	1871	ceftriaxone	
casos_clinicos_cardiologia566	MEDICATION	13660	13671	ceftriaxone	
casos_clinicos_cardiologia566	MEDICATION	1876	1886	ampicillin	
casos_clinicos_cardiologia566	MEDICATION	4584	4594	ampicillin	
casos_clinicos_cardiologia566	MEDICATION	13688	13698	ampicillin	
casos_clinicos_cardiologia566	MEDICATION	4596	4606	vancomycin	
casos_clinicos_cardiologia566	MEDICATION	4611	4624	ciprofloxacin	
casos_clinicos_cardiologia566	MEDICATION	13673	13683	gentamicin	
casos_clinicos_cardiologia325	MEDICATION	8866	8877	oseltamivir	
casos_clinicos_cardiologia325	MEDICATION	8879	8890	ceftriaxone	
casos_clinicos_cardiologia325	MEDICATION	8895	8907	levofloxacin	
casos_clinicos_cardiologia325	MEDICATION	9023	9036	noradrenaline	
casos_clinicos_cardiologia325	MEDICATION	9925	9938	noradrenaline	
casos_clinicos_cardiologia325	MEDICATION	10215	10228	noradrenaline	
casos_clinicos_cardiologia325	MEDICATION	10746	10759	noradrenaline	
casos_clinicos_cardiologia325	MEDICATION	9084	9094	dobutamine	
casos_clinicos_cardiologia325	MEDICATION	9893	9903	dobutamine	
casos_clinicos_cardiologia325	MEDICATION	11701	11713	levosimendan	
casos_clinicos_cardiologia328	MEDICATION	3704	3744	angiotensin-converting enzyme inhibitors	
casos_clinicos_cardiologia328	MEDICATION	229	244	ibandronic acid	
casos_clinicos_cardiologia328	MEDICATION	249	266	calcium carbonate	
casos_clinicos_cardiologia328	MEDICATION	3746	3760	ACE inhibitors	
casos_clinicos_cardiologia372	MEDICATION	758	771	acenocoumarol	
casos_clinicos_cardiologia372	MEDICATION	3117	3130	acenocoumarol	
casos_clinicos_cardiologia372	MEDICATION	773	783	torasemide	
casos_clinicos_cardiologia372	MEDICATION	3443	3453	torasemide	
casos_clinicos_cardiologia372	MEDICATION	794	804	bisoprolol	
casos_clinicos_cardiologia372	MEDICATION	3289	3299	Bisoprolol	
casos_clinicos_cardiologia372	MEDICATION	3424	3435	rivaroxaban	
casos_clinicos_cardiologia372	MEDICATION	3464	3478	spironolactone	
casos_clinicos_cardiologia172	MEDICATION	847	861	spironolactone	
casos_clinicos_cardiologia172	MEDICATION	869	879	furosemide	
casos_clinicos_cardiologia172	MEDICATION	890	900	carvedilol	
casos_clinicos_cardiologia172	MEDICATION	5036	5046	thiamazole	
casos_clinicos_cardiologia172	MEDICATION	5064	5075	propranolol	
casos_clinicos_cardiologia172	MEDICATION	5393	5404	cloxacillin	
casos_clinicos_cardiologia172	MEDICATION	5564	5576	levofloxacin	
casos_clinicos_cardiologia172	MEDICATION	5578	5589	ceftriaxone	
casos_clinicos_cardiologia172	MEDICATION	5594	5606	azithromycin	
casos_clinicos_cardiologia172	MEDICATION	5098	5111	dexamethasone	
casos_clinicos_cardiologia220	MEDICATION	4003	4013	bisoprolol	
casos_clinicos_cardiologia220	MEDICATION	4576	4586	Bisoprolol	
casos_clinicos_cardiologia220	MEDICATION	5929	5939	BISOPROLOL	
casos_clinicos_cardiologia220	MEDICATION	4018	4025	digoxin	
casos_clinicos_cardiologia220	MEDICATION	4628	4635	Digoxin	
